AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
State,Tennessee,All,2019-20,13,8.6,8.8,9,117,9,130,"1,469",> 100%
State,Tennessee,All,2019-20,14,9,10.9,9,127,49,166,"1,519",> 100%
State,Tennessee,All,2019-20,15,10.1,11.6,3,145,52,170,"1,469",> 100%
State,Tennessee,All,2019-20,16,7.8,9.5,0,116,45,141,"1,481",> 100%
State,Tennessee,All,2019-20,17,7.4,8.8,0,105,29,125,"1,419",> 100%
State,Tennessee,All,2019-20,18,7.2,8.5,1,102,33,122,"1,437",> 100%
State,Tennessee,All,2019-20,19,6.8,9.3,0,97,48,132,"1,418",> 100%
State,Tennessee,All,2019-20,20,7.2,9.2,1,105,54,137,"1,482",> 100%
State,Tennessee,All,2019-20,21,7.2,8.5,0,108,32,128,"1,503",> 100%
State,Tennessee,All,2019-20,22,7,8.9,1,96,44,124,"1,387",> 100%
State,Tennessee,All,2019-20,23,7.1,8.7,0,100,37,123,"1,415",> 100%
State,Tennessee,All,2019-20,24,6.7,8.1,1,95,34,117,"1,439",> 100%
State,Tennessee,All,2019-20,25,6.6,9,1,98,55,135,"1,496",> 100%
State,Tennessee,All,2019-20,26,7.2,9.6,1,108,56,146,"1,521",> 100%
State,Tennessee,All,2019-20,27,5.8,9.2,0,85,69,135,"1,460",> 100%
State,Tennessee,All,2019-20,28,9.1,12,0,141,102,186,"1,544",> 100%
State,Tennessee,All,2019-20,29,8.9,12.2,2,140,116,193,"1,587",> 100%
State,Tennessee,All,2019-20,30,9.9,14.5,1,160,143,236,"1,624",> 100%
State,Tennessee,All,2019-20,31,10.1,14.4,0,165,156,235,"1,630",> 100%
State,Tennessee,All,2019-20,32,10,14.8,1,161,161,239,"1,616",> 100%
State,Tennessee,All,2019-20,33,10.7,14.9,0,168,154,233,"1,564",> 100%
State,Tennessee,All,2019-20,34,9.7,14.2,0,156,133,227,"1,602",> 100%
State,Tennessee,All,2019-20,35,10.7,15.5,0,173,159,250,"1,617",> 100%
State,Tennessee,All,2019-20,36,9.4,14.6,0,145,146,225,"1,545",> 100%
State,Tennessee,All,2019-20,37,11.1,15.9,0,183,173,261,"1,645",> 100%
State,Tennessee,All,2019-20,38,10.9,14.5,1,165,136,221,"1,520",> 100%
State,Tennessee,All,2019-20,39,11.3,15,0,186,150,248,"1,650",> 100%
State,Texas,All,2019-20,40,5.2,5.2,2,196,0,198,"3,804",> 100%
State,Texas,All,2019-20,41,6,6,2,226,0,228,"3,829",> 100%
State,Texas,All,2019-20,42,6.4,6.4,2,248,0,250,"3,897",> 100%
State,Texas,All,2019-20,43,5.7,5.7,4,218,0,222,"3,866",> 100%
State,Texas,All,2019-20,44,5.7,5.7,3,225,0,228,"3,984",> 100%
State,Texas,All,2019-20,45,5.6,5.6,5,221,0,226,"4,020",> 100%
State,Texas,All,2019-20,46,5.8,5.8,10,221,0,231,"4,002",> 100%
State,Texas,All,2019-20,47,6.2,6.2,8,249,0,257,"4,176",> 100%
State,Texas,All,2019-20,48,5.8,5.8,7,228,0,235,"4,069",> 100%
State,Texas,All,2019-20,49,6.3,6.3,17,236,0,253,"4,038",> 100%
State,Texas,All,2019-20,50,6.8,6.8,17,271,0,288,"4,236",> 100%
State,Texas,All,2019-20,51,7.3,7.3,19,286,0,305,"4,190",> 100%
State,Texas,All,2019-20,52,7.4,7.4,20,297,0,317,"4,257",> 100%
State,Texas,All,2019-20,1,8.2,8.2,42,306,0,348,"4,239",> 100%
State,Texas,All,2019-20,2,9.3,9.3,52,363,0,415,"4,486",> 100%
State,Texas,All,2019-20,3,8,8,43,292,0,335,"4,208",> 100%
State,Texas,All,2019-20,4,8,8,30,296,0,326,"4,065",> 100%
State,Texas,All,2019-20,5,7.3,7.3,30,270,0,300,"4,118",> 100%
State,Texas,All,2019-20,6,7.4,7.4,36,278,0,314,"4,238",> 100%
State,Texas,All,2019-20,7,7.8,7.8,44,293,0,337,"4,293",> 100%
State,Texas,All,2019-20,8,7.3,7.3,33,271,0,304,"4,148",> 100%
State,Texas,All,2019-20,9,8.2,8.2,38,297,1,336,"4,075",> 100%
State,Texas,All,2019-20,10,7.5,7.6,42,270,1,313,"4,140",> 100%
State,Texas,All,2019-20,11,8.1,8.1,32,302,0,334,"4,110",> 100%
State,Texas,All,2019-20,12,8.4,8.6,22,329,12,358,"4,178",> 100%
State,Texas,All,2019-20,13,8.4,9,15,337,45,379,"4,192",> 100%
State,Texas,All,2019-20,14,8.9,10.9,6,362,132,450,"4,137",> 100%
State,Texas,All,2019-20,15,9.6,12.6,3,401,209,531,"4,214",> 100%
State,Texas,All,2019-20,16,9.6,12.6,3,405,238,533,"4,245",> 100%
State,Texas,All,2019-20,17,7.9,11.2,7,341,242,493,"4,400",> 100%
State,Texas,All,2019-20,18,8.8,11.9,7,364,231,500,"4,201",> 100%
State,Texas,All,2019-20,19,8.5,11.4,3,355,230,482,"4,229",> 100%
State,Texas,All,2019-20,20,8.6,11.9,1,363,253,504,"4,240",> 100%
State,Texas,All,2019-20,21,8.2,10.4,4,342,171,436,"4,200",> 100%
State,Texas,All,2019-20,22,8.6,11.1,4,348,214,455,"4,105",> 100%
State,Texas,All,2019-20,23,7.3,9.9,1,305,181,412,"4,171",> 100%
State,Texas,All,2019-20,24,7.2,10.1,1,309,222,436,"4,334",> 100%
State,Texas,All,2019-20,25,8.8,12.4,1,391,303,555,"4,475",> 100%
State,Texas,All,2019-20,26,9.1,15,2,410,440,678,"4,530",> 100%
State,Texas,All,2019-20,27,11.9,20.6,0,589,812,"1,023","4,970",> 100%
State,Texas,All,2019-20,28,16.3,26.7,4,926,"1,265","1,525","5,701",> 100%
State,Texas,All,2019-20,29,18.8,32.1,2,"1,164","1,736","1,984","6,190",> 100%
State,Texas,All,2019-20,30,18.9,34.1,2,"1,177","1,883","2,133","6,247",> 100%
State,Texas,All,2019-20,31,19.7,33.2,3,"1,158","1,706","1,955","5,886",> 100%
State,Texas,All,2019-20,32,17.7,30.3,3,997,"1,481","1,712","5,653",> 100%
State,Texas,All,2019-20,33,17,27.8,3,965,"1,355","1,586","5,706",> 100%
State,Texas,All,2019-20,34,15.5,24.4,1,774,991,"1,218","4,992",> 100%
State,Texas,All,2019-20,35,14,21,1,702,827,"1,058","5,035",> 100%
State,Texas,All,2019-20,36,11.8,18.4,0,575,687,899,"4,876",> 100%
State,Texas,All,2019-20,37,11.2,16.9,1,512,567,774,"4,589",> 100%
State,Texas,All,2019-20,38,10.7,16.1,0,486,508,731,"4,535",> 100%
State,Texas,All,2019-20,39,11.3,16.4,2,503,509,734,"4,488",> 100%
State,Utah,All,2019-20,40,6.2,6.2,1,19,0,20,322,97.80%
State,Utah,All,2019-20,41,4.6,4.6,0,16,0,16,349,> 100%
State,Utah,All,2019-20,42,2.5,2.5,0,9,0,9,354,> 100%
State,Utah,All,2019-20,43,6,6,0,21,0,21,349,> 100%
State,Utah,All,2019-20,44,5.4,5.4,0,19,0,19,354,> 100%
State,Utah,All,2019-20,45,4.2,4.2,0,15,0,15,353,> 100%
State,Utah,All,2019-20,46,5.4,5.4,0,19,0,19,351,> 100%
State,Utah,All,2019-20,47,4.2,4.2,0,17,0,17,401,> 100%
State,Utah,All,2019-20,48,6.1,6.1,0,23,0,23,375,> 100%
State,Utah,All,2019-20,49,5.9,5.9,0,22,0,22,372,> 100%
State,Utah,All,2019-20,50,7.2,7.2,1,27,0,28,389,> 100%
State,Utah,All,2019-20,51,4.3,4.3,0,16,0,16,375,> 100%
State,Utah,All,2019-20,52,7.4,7.4,5,24,0,29,394,> 100%
State,Utah,All,2019-20,1,6.4,6.4,1,23,0,24,374,> 100%
State,Utah,All,2019-20,2,5.6,5.6,0,24,0,24,427,> 100%
State,Utah,All,2019-20,3,5.2,5.2,2,19,0,21,402,> 100%
State,Utah,All,2019-20,4,9.4,9.4,10,25,0,35,374,> 100%
State,Utah,All,2019-20,5,6.2,6.2,2,20,0,22,354,> 100%
State,Utah,All,2019-20,6,7.6,7.6,3,26,0,29,382,> 100%
State,Utah,All,2019-20,7,4.2,4.2,5,12,0,17,405,> 100%
State,Utah,All,2019-20,8,5,5,5,13,0,18,361,> 100%
State,Utah,All,2019-20,9,8.4,8.4,3,31,0,34,406,> 100%
State,Utah,All,2019-20,10,8.4,8.4,3,32,0,35,415,> 100%
State,Utah,All,2019-20,11,6.8,6.8,5,22,0,27,398,> 100%
State,Utah,All,2019-20,12,8.1,8.1,7,26,0,33,405,> 100%
State,Utah,All,2019-20,13,8.9,9.9,3,31,4,38,382,> 100%
State,Utah,All,2019-20,14,7.3,8.8,0,29,10,35,398,> 100%
State,Utah,All,2019-20,15,4.5,6.1,1,16,8,23,378,> 100%
State,Utah,All,2019-20,16,4.3,4.8,0,16,7,18,372,> 100%
State,Utah,All,2019-20,17,4.2,7.3,0,16,16,28,384,> 100%
State,Utah,All,2019-20,18,3.7,6.1,1,13,12,23,375,> 100%
State,Utah,All,2019-20,19,5.9,7.8,0,21,17,28,358,> 100%
State,Utah,All,2019-20,20,5.1,8.4,0,20,20,33,394,> 100%
State,Utah,All,2019-20,21,5.8,8,0,21,14,29,364,> 100%
State,Utah,All,2019-20,22,5,6.8,0,19,12,26,382,> 100%
State,Utah,All,2019-20,23,5,7.3,0,20,13,29,399,> 100%
State,Utah,All,2019-20,24,5,8.5,0,19,19,32,378,> 100%
State,Utah,All,2019-20,25,6.2,8.7,0,24,17,34,390,> 100%
State,Utah,All,2019-20,26,6.8,9.5,0,25,15,35,370,> 100%
State,Utah,All,2019-20,27,5.4,8.9,0,23,22,38,426,> 100%
State,Utah,All,2019-20,28,6.6,13.2,0,26,35,52,393,> 100%
State,Utah,All,2019-20,29,4.3,9.9,0,18,30,42,423,> 100%
State,Utah,All,2019-20,30,6.7,12.7,0,28,41,53,417,> 100%
State,Utah,All,2019-20,31,7.6,10,0,32,26,42,420,> 100%
State,Utah,All,2019-20,32,5.4,9.4,0,23,27,40,427,> 100%
State,Utah,All,2019-20,33,5.5,10.8,0,24,29,47,437,> 100%
State,Utah,All,2019-20,34,5.8,8.8,0,24,18,36,411,> 100%
State,Utah,All,2019-20,35,4.6,5.9,0,17,10,22,372,> 100%
State,Utah,All,2019-20,36,8.1,10.3,0,29,20,37,360,> 100%
State,Utah,All,2019-20,37,6.2,8.1,0,23,12,30,372,> 100%
State,Utah,All,2019-20,38,5,6,0,19,7,23,383,> 100%
State,Utah,All,2019-20,39,4.7,8.5,0,20,21,36,425,> 100%
State,Vermont,All,2019-20,40,6.5,6.5,0,7,0,7,108,98.90%
State,Vermont,All,2019-20,41,2.8,2.8,0,3,0,3,108,98.90%
State,Vermont,All,2019-20,42,7.5,7.5,0,9,0,9,120,> 100%
State,Vermont,All,2019-20,43,4.4,4.4,0,5,0,5,114,> 100%
State,Vermont,All,2019-20,44,3.6,3.6,0,4,0,4,112,> 100%
State,Vermont,All,2019-20,45,10.8,10.8,0,14,0,14,130,> 100%
State,Vermont,All,2019-20,46,5.6,5.6,0,6,0,6,108,98.90%
State,Vermont,All,2019-20,47,5.1,5.1,0,6,0,6,117,> 100%
State,Vermont,All,2019-20,48,1.7,1.7,0,2,0,2,116,> 100%
State,Vermont,All,2019-20,49,1,1,0,1,0,1,104,95.20%
State,Vermont,All,2019-20,50,6.1,6.1,0,7,0,7,114,> 100%
State,Vermont,All,2019-20,51,7.9,7.9,1,9,0,10,126,> 100%
State,Vermont,All,2019-20,52,9.2,9.2,1,9,0,10,109,99.80%
State,Vermont,All,2019-20,1,5,5,0,5,0,5,101,92.40%
State,Vermont,All,2019-20,2,7.8,7.8,0,9,0,9,116,> 100%
State,Vermont,All,2019-20,3,7.9,7.9,2,9,0,11,139,> 100%
State,Vermont,All,2019-20,4,9.4,9.4,1,10,0,11,117,> 100%
State,Vermont,All,2019-20,5,8.4,8.4,3,6,0,9,107,97.90%
State,Vermont,All,2019-20,6,4.3,4.3,2,3,0,5,115,> 100%
State,Vermont,All,2019-20,7,6.8,6.8,1,8,0,9,132,> 100%
State,Vermont,All,2019-20,8,7.4,7.4,2,7,0,9,121,> 100%
State,Vermont,All,2019-20,9,10.8,10.8,1,14,0,15,139,> 100%
State,Vermont,All,2019-20,10,6.7,6.7,3,5,0,8,119,> 100%
State,Vermont,All,2019-20,11,9.9,9.9,3,11,0,14,141,> 100%
State,Vermont,All,2019-20,12,12.1,12.9,3,14,3,18,140,> 100%
State,Vermont,All,2019-20,13,13.3,19.5,0,15,9,22,113,> 100%
State,Vermont,All,2019-20,14,11.6,16.3,0,15,12,21,129,> 100%
State,Vermont,All,2019-20,15,9.8,13.8,1,11,10,17,123,> 100%
State,Vermont,All,2019-20,16,7.5,14.9,0,10,12,20,134,> 100%
State,Vermont,All,2019-20,17,6.5,13.8,0,8,11,17,123,> 100%
State,Vermont,All,2019-20,18,3.7,7.4,0,4,4,8,108,98.90%
State,Vermont,All,2019-20,19,7.9,8.8,0,9,2,10,114,> 100%
State,Vermont,All,2019-20,20,3.6,4.5,0,4,1,5,110,> 100%
State,Vermont,All,2019-20,21,3.7,4.6,0,4,1,5,109,99.80%
State,Vermont,All,2019-20,22,6.7,7.5,0,9,2,10,134,> 100%
State,Vermont,All,2019-20,23,2.5,2.5,0,3,0,3,118,> 100%
State,Vermont,All,2019-20,24,1.7,1.7,0,2,0,2,116,> 100%
State,Vermont,All,2019-20,25,4,5.1,0,4,1,5,99,90.60%
State,Vermont,All,2019-20,26,4.6,4.6,0,6,0,6,130,> 100%
State,Vermont,All,2019-20,27,2.1,3.2,0,2,1,3,95,87%
State,Vermont,All,2019-20,28,3.4,4.3,0,4,1,5,116,> 100%
State,Vermont,All,2019-20,29,4.3,4.3,0,4,0,4,92,84.20%
State,Vermont,All,2019-20,30,4.7,4.7,0,6,2,6,127,> 100%
State,Vermont,All,2019-20,31,4.7,5.7,0,5,1,6,106,97%
State,Vermont,All,2019-20,32,0.9,1.9,0,1,1,2,108,98.90%
State,Vermont,All,2019-20,33,0.9,0.9,0,1,0,1,114,> 100%
State,Vermont,All,2019-20,34,6.7,6.7,0,8,0,8,119,> 100%
State,Vermont,All,2019-20,35,1.9,1.9,0,2,0,2,106,97%
State,Vermont,All,2019-20,36,4.1,4.1,0,5,0,5,121,> 100%
State,Vermont,All,2019-20,37,4.4,4.4,0,5,0,5,114,> 100%
State,Vermont,All,2019-20,38,3.4,3.4,0,4,0,4,119,> 100%
State,Vermont,All,2019-20,39,4.1,4.1,0,5,0,5,123,> 100%
State,Virginia,All,2019-20,40,4.5,4.5,0,58,0,58,"1,291",> 100%
State,Virginia,All,2019-20,41,4,4,1,50,0,51,"1,262",> 100%
State,Virginia,All,2019-20,42,5,5,2,64,0,66,"1,309",> 100%
State,Virginia,All,2019-20,43,4.9,4.9,1,64,0,65,"1,319",> 100%
State,Virginia,All,2019-20,44,4.2,4.2,1,56,0,57,"1,346",> 100%
State,Virginia,All,2019-20,45,4.1,4.1,2,51,0,53,"1,296",> 100%
State,Virginia,All,2019-20,46,4.7,4.7,0,64,0,64,"1,349",> 100%
State,Virginia,All,2019-20,47,3.9,3.9,1,52,0,53,"1,344",> 100%
State,Virginia,All,2019-20,48,3.8,3.8,0,55,0,55,"1,441",> 100%
State,Virginia,All,2019-20,49,5.7,5.7,3,74,0,77,"1,353",> 100%
State,Virginia,All,2019-20,50,4.9,4.9,0,69,0,69,"1,417",> 100%
State,Virginia,All,2019-20,51,4.8,4.8,2,67,0,69,"1,429",> 100%
State,Virginia,All,2019-20,52,5.3,5.3,3,72,0,75,"1,426",> 100%
State,Virginia,All,2019-20,1,6.2,6.2,8,82,0,90,"1,454",> 100%
State,Virginia,All,2019-20,2,6,6,5,89,0,94,"1,566",> 100%
State,Virginia,All,2019-20,3,5.6,5.6,5,79,0,84,"1,495",> 100%
State,Virginia,All,2019-20,4,6,6,16,73,0,89,"1,477",> 100%
State,Virginia,All,2019-20,5,5.9,5.9,9,78,0,87,"1,480",> 100%
State,Virginia,All,2019-20,6,5.1,5.1,11,67,0,78,"1,544",> 100%
State,Virginia,All,2019-20,7,4.9,4.9,10,59,0,69,"1,403",> 100%
State,Virginia,All,2019-20,8,5.6,5.6,7,74,0,81,"1,458",> 100%
State,Virginia,All,2019-20,9,6.4,6.4,17,73,0,90,"1,411",> 100%
State,Virginia,All,2019-20,10,5.3,5.3,9,71,0,80,"1,509",> 100%
State,Virginia,All,2019-20,11,6,6,18,69,1,88,"1,459",> 100%
State,Virginia,All,2019-20,12,5.7,6,6,78,7,88,"1,461",> 100%
State,Virginia,All,2019-20,13,8,9.5,10,112,33,145,"1,531",> 100%
State,Virginia,All,2019-20,14,8.4,10.8,5,119,65,161,"1,484",> 100%
State,Virginia,All,2019-20,15,8.6,13.4,2,137,113,217,"1,615",> 100%
State,Virginia,All,2019-20,16,9.2,16.4,3,144,185,264,"1,606",> 100%
State,Virginia,All,2019-20,17,8.1,17.5,2,132,222,289,"1,649",> 100%
State,Virginia,All,2019-20,18,9.8,18.5,2,163,248,311,"1,679",> 100%
State,Virginia,All,2019-20,19,7.6,18,2,119,234,288,"1,601",> 100%
State,Virginia,All,2019-20,20,7.1,15.8,0,113,202,251,"1,588",> 100%
State,Virginia,All,2019-20,21,7.3,14.8,0,108,174,219,"1,479",> 100%
State,Virginia,All,2019-20,22,6.8,14.3,1,99,156,209,"1,461",> 100%
State,Virginia,All,2019-20,23,7.1,11.7,0,101,111,168,"1,431",> 100%
State,Virginia,All,2019-20,24,7.7,12.1,0,111,113,174,"1,442",> 100%
State,Virginia,All,2019-20,25,6.1,10.2,0,82,93,137,"1,337",> 100%
State,Virginia,All,2019-20,26,4.1,8.1,0,60,79,118,"1,452",> 100%
State,Virginia,All,2019-20,27,4.6,7.2,0,65,57,102,"1,413",> 100%
State,Virginia,All,2019-20,28,5.3,7.8,0,81,68,119,"1,521",> 100%
State,Virginia,All,2019-20,29,7.4,11.8,1,101,94,163,"1,384",> 100%
State,Virginia,All,2019-20,30,5.9,9.7,0,88,95,145,"1,500",> 100%
State,Virginia,All,2019-20,31,6.6,11.3,1,97,116,168,"1,484",> 100%
State,Virginia,All,2019-20,32,5.7,9.5,0,88,96,147,"1,546",> 100%
State,Virginia,All,2019-20,33,6.7,11.3,0,100,112,169,"1,497",> 100%
State,Virginia,All,2019-20,34,7.1,12,0,104,133,176,"1,470",> 100%
State,Virginia,All,2019-20,35,8,11.5,0,118,113,170,"1,480",> 100%
State,Virginia,All,2019-20,36,7,12.3,0,106,128,186,"1,511",> 100%
State,Virginia,All,2019-20,37,6.5,12.2,1,97,126,182,"1,497",> 100%
State,Virginia,All,2019-20,38,6.8,11.7,0,102,121,175,"1,490",> 100%
State,Virginia,All,2019-20,39,4.9,8.4,0,73,87,125,"1,486",> 100%
State,Washington,All,2019-20,40,4.5,4.5,1,47,0,48,"1,062",> 100%
State,Washington,All,2019-20,41,5.6,5.6,0,62,0,62,"1,113",> 100%
State,Washington,All,2019-20,42,5.4,5.4,0,59,0,59,"1,091",> 100%
State,Washington,All,2019-20,43,5,5,1,57,0,58,"1,167",> 100%
State,Washington,All,2019-20,44,6.1,6.1,0,69,0,69,"1,140",> 100%
State,Washington,All,2019-20,45,5.8,5.8,1,65,0,66,"1,131",> 100%
State,Washington,All,2019-20,46,5.3,5.3,2,57,0,59,"1,116",> 100%
State,Washington,All,2019-20,47,5,5,2,52,0,54,"1,076",> 100%
State,Washington,All,2019-20,48,5.5,5.5,3,57,0,60,"1,099",> 100%
State,Washington,All,2019-20,49,4.9,4.9,2,56,0,58,"1,172",> 100%
State,Washington,All,2019-20,50,6.9,6.9,3,76,0,79,"1,149",> 100%
State,Washington,All,2019-20,51,5.6,5.6,8,59,0,67,"1,194",> 100%
State,Washington,All,2019-20,52,5.6,5.6,7,55,0,62,"1,112",> 100%
State,Washington,All,2019-20,1,7.7,7.7,11,80,0,91,"1,183",> 100%
State,Washington,All,2019-20,2,7.3,7.3,12,79,0,91,"1,248",> 100%
State,Washington,All,2019-20,3,6.6,6.6,14,66,0,80,"1,216",> 100%
State,Washington,All,2019-20,4,6.9,6.9,6,76,0,82,"1,189",> 100%
State,Washington,All,2019-20,5,6.6,6.6,8,72,0,80,"1,204",> 100%
State,Washington,All,2019-20,6,6.6,6.6,7,72,0,79,"1,194",> 100%
State,Washington,All,2019-20,7,8.3,8.3,11,87,0,98,"1,187",> 100%
State,Washington,All,2019-20,8,6.7,6.7,6,69,0,75,"1,117",> 100%
State,Washington,All,2019-20,9,7.6,7.8,11,76,5,89,"1,140",> 100%
State,Washington,All,2019-20,10,9.6,10.1,16,100,21,122,"1,208",> 100%
State,Washington,All,2019-20,11,8.5,9.5,10,90,28,111,"1,171",> 100%
State,Washington,All,2019-20,12,11.5,14.3,17,124,65,175,"1,225",> 100%
State,Washington,All,2019-20,13,13.8,18.4,9,170,126,238,"1,293",> 100%
State,Washington,All,2019-20,14,12.9,18.7,9,161,160,246,"1,319",> 100%
State,Washington,All,2019-20,15,10.8,15.8,1,141,151,208,"1,317",> 100%
State,Washington,All,2019-20,16,10.8,15.1,4,131,122,189,"1,250",> 100%
State,Washington,All,2019-20,17,9.2,14,1,112,111,172,"1,226",> 100%
State,Washington,All,2019-20,18,8.6,12,2,98,82,139,"1,163",> 100%
State,Washington,All,2019-20,19,7.4,10.7,4,87,85,131,"1,223",> 100%
State,Washington,All,2019-20,20,8.3,11.4,2,93,73,131,"1,145",> 100%
State,Washington,All,2019-20,21,6.4,8.7,0,71,51,97,"1,112",> 100%
State,Washington,All,2019-20,22,6.3,8.1,0,67,38,86,"1,058",> 100%
State,Washington,All,2019-20,23,4.4,6.1,0,47,36,65,"1,060",> 100%
State,Washington,All,2019-20,24,6,7.8,1,65,45,86,"1,101",> 100%
State,Washington,All,2019-20,25,5.3,6.9,0,61,32,79,"1,147",> 100%
State,Washington,All,2019-20,26,4.9,7.2,0,54,43,79,"1,091",> 100%
State,Washington,All,2019-20,27,6.8,8.8,0,77,46,100,"1,136",> 100%
State,Washington,All,2019-20,28,7.4,10,0,86,61,116,"1,155",> 100%
State,Washington,All,2019-20,29,6.1,7.8,0,72,48,91,"1,174",> 100%
State,Washington,All,2019-20,30,6.9,10.4,1,81,76,124,"1,187",> 100%
State,Washington,All,2019-20,31,7.1,11.3,1,86,89,139,"1,233",> 100%
State,Washington,All,2019-20,32,7.3,11.4,0,89,84,139,"1,223",> 100%
State,Washington,All,2019-20,33,6.8,10.5,0,79,78,123,"1,166",> 100%
State,Washington,All,2019-20,34,7.1,9.2,0,85,53,110,"1,199",> 100%
State,Washington,All,2019-20,35,5.9,7.8,1,65,48,88,"1,126",> 100%
State,Washington,All,2019-20,36,5.3,7.3,0,65,42,90,"1,228",> 100%
State,Washington,All,2019-20,37,5.9,7.3,0,68,30,83,"1,143",> 100%
State,Washington,All,2019-20,38,7.9,9.2,1,92,43,109,"1,180",> 100%
State,Washington,All,2019-20,39,6.6,8.4,0,77,51,98,"1,171",> 100%
State,West Virginia,All,2019-20,40,5.4,5.4,0,25,0,25,461,> 100%
State,West Virginia,All,2019-20,41,6.7,6.7,0,30,0,30,448,> 100%
State,West Virginia,All,2019-20,42,5.4,5.4,0,25,0,25,465,> 100%
State,West Virginia,All,2019-20,43,8.1,8.1,0,35,0,35,431,99.90%
State,West Virginia,All,2019-20,44,6.2,6.2,0,28,0,28,453,> 100%
State,West Virginia,All,2019-20,45,6.4,6.4,0,29,0,29,450,> 100%
State,West Virginia,All,2019-20,46,6.4,6.4,0,27,0,27,419,97.10%
State,West Virginia,All,2019-20,47,6,6,1,27,0,28,468,> 100%
State,West Virginia,All,2019-20,48,7.7,7.7,0,33,0,33,427,99%
State,West Virginia,All,2019-20,49,5.5,5.5,0,26,0,26,469,> 100%
State,West Virginia,All,2019-20,50,7.2,7.2,1,34,0,35,483,> 100%
State,West Virginia,All,2019-20,51,6.1,6.1,1,28,0,29,479,> 100%
State,West Virginia,All,2019-20,52,8.6,8.6,1,36,0,37,431,99.90%
State,West Virginia,All,2019-20,1,9.4,9.4,2,44,0,46,490,> 100%
State,West Virginia,All,2019-20,2,8.1,8.1,2,38,0,40,491,> 100%
State,West Virginia,All,2019-20,3,6.6,6.6,2,34,0,36,543,> 100%
State,West Virginia,All,2019-20,4,9.1,9.1,3,39,0,42,464,> 100%
State,West Virginia,All,2019-20,5,7.5,7.5,2,34,0,36,481,> 100%
State,West Virginia,All,2019-20,6,8.9,8.9,5,39,0,44,496,> 100%
State,West Virginia,All,2019-20,7,9,9,8,36,0,44,487,> 100%
State,West Virginia,All,2019-20,8,8.4,8.4,10,30,0,40,477,> 100%
State,West Virginia,All,2019-20,9,8.8,8.8,1,40,0,41,468,> 100%
State,West Virginia,All,2019-20,10,7.5,7.5,5,31,0,36,477,> 100%
State,West Virginia,All,2019-20,11,9.9,9.9,7,39,0,46,465,> 100%
State,West Virginia,All,2019-20,12,9.8,9.8,10,39,0,49,499,> 100%
State,West Virginia,All,2019-20,13,5.8,5.8,6,23,0,29,496,> 100%
State,West Virginia,All,2019-20,14,8.9,9.5,2,40,3,45,473,> 100%
State,West Virginia,All,2019-20,15,10.2,11.3,2,51,7,59,522,> 100%
State,West Virginia,All,2019-20,16,5.6,8.5,0,24,14,36,425,98.50%
State,West Virginia,All,2019-20,17,6.2,8.3,0,29,15,39,471,> 100%
State,West Virginia,All,2019-20,18,6.3,8.4,1,29,14,40,478,> 100%
State,West Virginia,All,2019-20,19,6.1,7.2,0,28,6,33,457,> 100%
State,West Virginia,All,2019-20,20,9,10.9,0,43,16,52,478,> 100%
State,West Virginia,All,2019-20,21,7.4,8.7,0,33,7,39,446,> 100%
State,West Virginia,All,2019-20,22,7.5,8.4,0,32,8,36,427,99%
State,West Virginia,All,2019-20,23,6.2,7.2,0,26,7,30,418,96.90%
State,West Virginia,All,2019-20,24,6.8,7,0,32,4,33,470,> 100%
State,West Virginia,All,2019-20,25,6,6.5,0,25,2,27,418,96.90%
State,West Virginia,All,2019-20,26,6.6,7.2,0,31,6,34,469,> 100%
State,West Virginia,All,2019-20,27,6.7,6.7,0,29,3,29,434,> 100%
State,West Virginia,All,2019-20,28,3.8,4,0,17,1,18,453,> 100%
State,West Virginia,All,2019-20,29,6.6,7.7,0,28,8,33,427,99%
State,West Virginia,All,2019-20,30,6.8,8.2,0,35,8,42,511,> 100%
State,West Virginia,All,2019-20,31,6.4,9.1,0,31,17,44,484,> 100%
State,West Virginia,All,2019-20,32,8.2,11.5,0,42,25,59,515,> 100%
State,West Virginia,All,2019-20,33,6.5,8,0,30,15,37,463,> 100%
State,West Virginia,All,2019-20,34,6.1,10.7,0,30,33,53,495,> 100%
State,West Virginia,All,2019-20,35,5.6,10.4,0,26,33,48,463,> 100%
State,West Virginia,All,2019-20,36,9.3,12.8,0,43,29,59,460,> 100%
State,West Virginia,All,2019-20,37,6.1,9.3,0,28,24,43,462,> 100%
State,West Virginia,All,2019-20,38,8.4,13.8,0,41,43,67,487,> 100%
State,West Virginia,All,2019-20,39,7.4,9.8,0,37,25,49,500,> 100%
State,Wisconsin,All,2019-20,40,4.4,4.4,1,42,0,43,972,> 100%
State,Wisconsin,All,2019-20,41,4,4,2,41,0,43,"1,086",> 100%
State,Wisconsin,All,2019-20,42,4.4,4.4,1,47,0,48,"1,089",> 100%
State,Wisconsin,All,2019-20,43,5.8,5.8,1,62,0,63,"1,094",> 100%
State,Wisconsin,All,2019-20,44,5.9,5.9,0,63,0,63,"1,076",> 100%
State,Wisconsin,All,2019-20,45,4.6,4.6,0,50,0,50,"1,091",> 100%
